,Siruta,Localitate,Votanti_LP,Barbati_25-34,Barbati_35-44,Barbati_45-64,Barbati_65_,Femei_18-24,Femei_35-44,Femei_45-64,Femei_65_,0
844,54350,Tarnova,874000,250.5,250.5,835.0,835.0,3340,167.0,250.5,835.0,Femei_35-44
845,54387,Toplet,875000,391.8,391.8,1306.0,1306.0,5224,261.2,391.8,1306.0,Femei_35-44
846,54412,Turnu Ruieni,876000,522.15,522.15,1740.5,1740.5,6962,348.1,522.15,1740.5,Femei_35-44
847,54485,Valiug,877000,115.35,115.35,384.5,384.5,1538,76.9,115.35,384.5,Femei_35-44
848,54500,Varadia,878000,213.15,213.15,710.5,710.5,2842,142.1,213.15,710.5,Femei_35-44
849,54537,Vermes,879000,230.1,230.1,767.0,767.0,3068,153.4,230.1,767.0,Femei_35-44
850,54573,Vrani,880000,175.35,175.35,584.5,584.5,2338,116.9,175.35,584.5,Femei_35-44
851,54617,Zavoi,881000,621.45,621.45,2071.5,2071.5,8286,414.3,621.45,2071.5,Femei_35-44
852,54699,Zorlentu Mare,882000,130.2,130.2,434.0,434.0,1736,86.8,130.2,434.0,Femei_35-44
853,54975,Municipiul Cluj-Napoca,883000,48287.4,48287.4,160958.0,160958.0,643832,32191.6,48287.4,160958.0,Femei_35-44
854,55008,Municipiul Dej,884000,5847.9,5847.9,19493.0,19493.0,77972,3898.6,5847.9,19493.0,Femei_35-44
855,55062,Cuzdrioara,885000,448.95,448.95,1496.5,1496.5,5986,299.3,448.95,1496.5,Femei_35-44
856,55106,Jichisu De Jos,886000,172.65,172.65,575.5,575.5,2302,115.1,172.65,575.5,Femei_35-44
857,55160,Mica,887000,542.4,542.4,1808.0,1808.0,7232,361.6,542.4,1808.0,Femei_35-44
858,55259,Municipiul Turda,888000,8601.15,8601.15,28670.5,28670.5,114682,5734.1,8601.15,28670.5,Femei_35-44
859,55277,Mihai Viteazu,889000,869.25,869.25,2897.5,2897.5,11590,579.5,869.25,2897.5,Femei_35-44
860,55311,Sandulesti,890000,301.2,301.2,1004.0,1004.0,4016,200.8,301.2,1004.0,Femei_35-44
861,55357,Municipiul Campia Turzii,891000,4247.7,4247.7,14159.0,14159.0,56636,2831.8,4247.7,14159.0,Femei_35-44
862,55384,Municipiul Gherla,892000,3486.75,3486.75,11622.5,11622.5,46490,2324.5,3486.75,11622.5,Femei_35-44
863,55446,Oras Huedin,893000,1444.8,1444.8,4816.0,4816.0,19264,963.2,1444.8,4816.0,Femei_35-44
864,55473,Aghiresu,894000,1018.35,1018.35,3394.5,3394.5,13578,678.9,1018.35,3394.5,Femei_35-44
865,55598,Aiton,895000,156.45,156.45,521.5,521.5,2086,104.3,156.45,521.5,Femei_35-44
866,55623,Alunis,896000,181.65,181.65,605.5,605.5,2422,121.1,181.65,605.5,Femei_35-44
867,55687,Apahida,897000,1789.05,1789.05,5963.5,5963.5,23854,1192.7,1789.05,5963.5,Femei_35-44
868,55776,Aschileu,898000,240.3,240.3,801.0,801.0,3204,160.2,240.3,801.0,Femei_35-44
869,55838,Baciu,899000,1622.1,1622.1,5407.0,5407.0,21628,1081.4,1622.1,5407.0,Femei_35-44
870,55918,Baisoara,900000,308.85,308.85,1029.5,1029.5,4118,205.9,308.85,1029.5,Femei_35-44
871,56014,Belis,901000,199.05,199.05,663.5,663.5,2654,132.7,199.05,663.5,Femei_35-44
872,56096,Bobalna,902000,224.4,224.4,748.0,748.0,2992,149.6,224.4,748.0,Femei_35-44
873,56210,Bontida,903000,732.0,732.0,2440.0,2440.0,9760,488.0,732.0,2440.0,Femei_35-44
874,56265,Borsa,904000,207.15,207.15,690.5,690.5,2762,138.1,207.15,690.5,Femei_35-44
875,56327,Buza,905000,192.0,192.0,640.0,640.0,2560,128.0,192.0,640.0,Femei_35-44
876,56354,Caianu,906000,357.9,357.9,1193.0,1193.0,4772,238.6,357.9,1193.0,Femei_35-44
877,56425,Calarasi,907000,366.0,366.0,1220.0,1220.0,4880,244.0,366.0,1220.0,Femei_35-44
878,56461,Calatele,908000,368.7,368.7,1229.0,1229.0,4916,245.8,368.7,1229.0,Femei_35-44
879,56522,Camarasu,909000,416.85,416.85,1389.5,1389.5,5558,277.9,416.85,1389.5,Femei_35-44
880,56568,Capusu Mare,910000,466.5,466.5,1555.0,1555.0,6220,311.0,466.5,1555.0,Femei_35-44
881,56666,Caseiu,911000,717.75,717.75,2392.5,2392.5,9570,478.5,717.75,2392.5,Femei_35-44
882,56773,Catina,912000,280.8,280.8,936.0,936.0,3744,187.2,280.8,936.0,Femei_35-44
883,56844,Ceanu Mare,913000,589.05,589.05,1963.5,1963.5,7854,392.7,589.05,1963.5,Femei_35-44
884,56988,Chinteni,914000,472.05,472.05,1573.5,1573.5,6294,314.7,472.05,1573.5,Femei_35-44
885,57083,Chiuiesti,915000,379.5,379.5,1265.0,1265.0,5060,253.0,379.5,1265.0,Femei_35-44
886,57163,Ciucea,916000,235.35,235.35,784.5,784.5,3138,156.9,235.35,784.5,Femei_35-44
887,57225,Ciurila,917000,219.15,219.15,730.5,730.5,2922,146.1,219.15,730.5,Femei_35-44
888,57314,Catcau,918000,347.7,347.7,1159.0,1159.0,4636,231.8,347.7,1159.0,Femei_35-44
889,57350,Cojocna,919000,628.35,628.35,2094.5,2094.5,8378,418.9,628.35,2094.5,Femei_35-44
890,57449,Cornesti,920000,207.3,207.3,691.0,691.0,2764,138.2,207.3,691.0,Femei_35-44
891,57546,Dabaca,921000,216.75,216.75,722.5,722.5,2890,144.5,216.75,722.5,Femei_35-44
892,57582,Feleacu,922000,564.9,564.9,1883.0,1883.0,7532,376.6,564.9,1883.0,Femei_35-44
893,57644,Fizesu Gherlii,923000,401.55,401.55,1338.5,1338.5,5354,267.7,401.55,1338.5,Femei_35-44
894,57706,Floresti,924000,4224.45,4224.45,14081.5,14081.5,56326,2816.3,4224.45,14081.5,Femei_35-44
895,57742,Frata,925000,612.75,612.75,2042.5,2042.5,8170,408.5,612.75,2042.5,Femei_35-44
896,57831,Geaca,926000,233.1,233.1,777.0,777.0,3108,155.4,233.1,777.0,Femei_35-44
897,57902,Gilau,927000,1305.6,1305.6,4352.0,4352.0,17408,870.4,1305.6,4352.0,Femei_35-44
898,57948,Garbau,928000,347.7,347.7,1159.0,1159.0,4636,231.8,347.7,1159.0,Femei_35-44
899,58008,Iara,929000,609.45,609.45,2031.5,2031.5,8126,406.3,609.45,2031.5,Femei_35-44
900,58142,Iclod,930000,654.3,654.3,2181.0,2181.0,8724,436.2,654.3,2181.0,Femei_35-44
901,58204,Izvoru Crisului,931000,233.25,233.25,777.5,777.5,3110,155.5,233.25,777.5,Femei_35-44
902,58259,Jucu,932000,647.85,647.85,2159.5,2159.5,8638,431.9,647.85,2159.5,Femei_35-44
903,58311,Luna,933000,703.05,703.05,2343.5,2343.5,9374,468.7,703.05,2343.5,Femei_35-44
904,58357,Maguri-Racatau,934000,356.4,356.4,1188.0,1188.0,4752,237.6,356.4,1188.0,Femei_35-44
905,58393,Manastireni,935000,217.35,217.35,724.5,724.5,2898,144.9,217.35,724.5,Femei_35-44
906,58464,Margau,936000,237.9,237.9,793.0,793.0,3172,158.6,237.9,793.0,Femei_35-44
907,58534,Marisel,937000,235.65,235.65,785.5,785.5,3142,157.1,235.65,785.5,Femei_35-44
908,58552,Mintiu Gherlii,938000,574.65,574.65,1915.5,1915.5,7662,383.1,574.65,1915.5,Femei_35-44
909,58623,Mociu,939000,500.4,500.4,1668.0,1668.0,6672,333.6,500.4,1668.0,Femei_35-44
910,58721,Moldovenesti,940000,484.2,484.2,1614.0,1614.0,6456,322.8,484.2,1614.0,Femei_35-44
911,58794,Palatca,941000,168.6,168.6,562.0,562.0,2248,112.4,168.6,562.0,Femei_35-44
912,58856,Panticeu,942000,259.95,259.95,866.5,866.5,3466,173.3,259.95,866.5,Femei_35-44
913,58918,Petrestii De Jos,943000,231.15,231.15,770.5,770.5,3082,154.1,231.15,770.5,Femei_35-44
914,58990,Ploscos,944000,103.5,103.5,345.0,345.0,1380,69.0,103.5,345.0,Femei_35-44
915,59041,Poieni,945000,757.8,757.8,2526.0,2526.0,10104,505.2,757.8,2526.0,Femei_35-44
916,59130,Recea-Cristur,946000,207.0,207.0,690.0,690.0,2760,138.0,207.0,690.0,Femei_35-44
917,59238,Risca,947000,224.1,224.1,747.0,747.0,2988,149.4,224.1,747.0,Femei_35-44
918,59283,Sacuieu,948000,224.1,224.1,747.0,747.0,2988,149.4,224.1,747.0,Femei_35-44
919,59327,Savadisla,949000,626.4,626.4,2088.0,2088.0,8352,417.6,626.4,2088.0,Femei_35-44
920,59416,Sic,950000,360.75,360.75,1202.5,1202.5,4810,240.5,360.75,1202.5,Femei_35-44
921,59434,Sancraiu,951000,235.8,235.8,786.0,786.0,3144,157.2,235.8,786.0,Femei_35-44
922,59498,Sanmartin,952000,207.6,207.6,692.0,692.0,2768,138.4,207.6,692.0,Femei_35-44
923,59586,Sanpaul,953000,340.95,340.95,1136.5,1136.5,4546,227.3,340.95,1136.5,Femei_35-44
924,59657,Suatu,954000,250.2,250.2,834.0,834.0,3336,166.8,250.2,834.0,Femei_35-44
925,59693,Tritenii De Jos,955000,704.85,704.85,2349.5,2349.5,9398,469.9,704.85,2349.5,Femei_35-44
926,59764,Tureni,956000,335.25,335.25,1117.5,1117.5,4470,223.5,335.25,1117.5,Femei_35-44
927,59826,Taga,957000,273.15,273.15,910.5,910.5,3642,182.1,273.15,910.5,Femei_35-44
928,59880,Unguras,958000,410.55,410.55,1368.5,1368.5,5474,273.7,410.55,1368.5,Femei_35-44
929,59942,Vad,959000,303.9,303.9,1013.0,1013.0,4052,202.6,303.9,1013.0,Femei_35-44
930,60026,Valea Ierii,960000,140.55,140.55,468.5,468.5,1874,93.7,140.55,468.5,Femei_35-44
931,60062,Viisoara,961000,899.85,899.85,2999.5,2999.5,11998,599.9,899.85,2999.5,Femei_35-44
932,60099,Vultureni,962000,205.05,205.05,683.5,683.5,2734,136.7,205.05,683.5,Femei_35-44
933,60169,Negreni,963000,358.95,358.95,1196.5,1196.5,4786,239.3,358.95,1196.5,Femei_35-44
934,60419,Municipiul Constanta,964000,47696.1,47696.1,158987.0,158987.0,635948,31797.4,47696.1,158987.0,Femei_35-44
935,60455,Oras Eforie,965000,1647.9,1647.9,5493.0,5493.0,21972,1098.6,1647.9,5493.0,Femei_35-44
936,60482,Municipiul Mangalia,966000,6335.55,6335.55,21118.5,21118.5,84474,4223.7,6335.55,21118.5,Femei_35-44
937,60507,Oras Navodari,967000,6253.95,6253.95,20846.5,20846.5,83386,4169.3,6253.95,20846.5,Femei_35-44
938,60534,Oras Techirghiol,968000,1211.4,1211.4,4038.0,4038.0,16152,807.6,1211.4,4038.0,Femei_35-44
939,60570,Agigea,969000,1190.55,1190.55,3968.5,3968.5,15874,793.7,1190.55,3968.5,Femei_35-44
940,60598,23-Aug,970000,862.95,862.95,2876.5,2876.5,11506,575.3,862.95,2876.5,Femei_35-44
941,60632,Limanu,971000,983.85,983.85,3279.5,3279.5,13118,655.9,983.85,3279.5,Femei_35-44
942,60687,Oras Ovidiu,972000,2343.0,2343.0,7810.0,7810.0,31240,1562.0,2343.0,7810.0,Femei_35-44
943,60721,Tuzla,973000,1067.25,1067.25,3557.5,3557.5,14230,711.5,1067.25,3557.5,Femei_35-44
944,60776,Oras Cernavoda,974000,2910.15,2910.15,9700.5,9700.5,38802,1940.1,2910.15,9700.5,Femei_35-44
945,60801,Oras Harsova,975000,1684.65,1684.65,5615.5,5615.5,22462,1123.1,1684.65,5615.5,Femei_35-44
946,60847,Municipiul Medgidia,976000,6915.9,6915.9,23053.0,23053.0,92212,4610.6,6915.9,23053.0,Femei_35-44
947,60883,Adamclisi,977000,358.2,358.2,1194.0,1194.0,4776,238.8,358.2,1194.0,Femei_35-44
948,60945,Albesti,978000,563.7,563.7,1879.0,1879.0,7516,375.8,563.7,1879.0,Femei_35-44
949,61005,Aliman,979000,433.2,433.2,1444.0,1444.0,5776,288.8,433.2,1444.0,Femei_35-44
950,61069,Oras Baneasa,980000,875.4,875.4,2918.0,2918.0,11672,583.6,875.4,2918.0,Femei_35-44
951,61121,Castelu,981000,813.3,813.3,2711.0,2711.0,10844,542.2,813.3,2711.0,Femei_35-44
952,61167,Cerchezu,982000,215.4,215.4,718.0,718.0,2872,143.6,215.4,718.0,Femei_35-44
953,61210,Chirnogeni,983000,510.45,510.45,1701.5,1701.5,6806,340.3,510.45,1701.5,Femei_35-44
954,61256,Ciobanu,984000,529.5,529.5,1765.0,1765.0,7060,353.0,529.5,1765.0,Femei_35-44
955,61283,Ciocarlia,985000,471.75,471.75,1572.5,1572.5,6290,314.5,471.75,1572.5,Femei_35-44
956,61318,Cobadin,986000,1424.85,1424.85,4749.5,4749.5,18998,949.9,1424.85,4749.5,Femei_35-44
957,61372,Cogealac,987000,839.7,839.7,2799.0,2799.0,11196,559.8,839.7,2799.0,Femei_35-44
958,61452,Comana,988000,302.85,302.85,1009.5,1009.5,4038,201.9,302.85,1009.5,Femei_35-44
959,61513,Corbu,989000,943.8,943.8,3146.0,3146.0,12584,629.2,943.8,3146.0,Femei_35-44
960,61559,Crucea,990000,488.25,488.25,1627.5,1627.5,6510,325.5,488.25,1627.5,Femei_35-44
961,61620,Cumpana,991000,2132.85,2132.85,7109.5,7109.5,28438,1421.9,2132.85,7109.5,Femei_35-44
962,61675,Deleni,992000,373.5,373.5,1245.0,1245.0,4980,249.0,373.5,1245.0,Femei_35-44
963,61737,Dobromir,993000,525.75,525.75,1752.5,1752.5,7010,350.5,525.75,1752.5,Femei_35-44
964,61808,Garliciu,994000,261.0,261.0,870.0,870.0,3480,174.0,261.0,870.0,Femei_35-44
965,61826,Ghindaresti,995000,409.2,409.2,1364.0,1364.0,5456,272.8,409.2,1364.0,Femei_35-44
966,61871,Independenta,996000,458.7,458.7,1529.0,1529.0,6116,305.8,458.7,1529.0,Femei_35-44
967,61951,Ion Corvin,997000,313.8,313.8,1046.0,1046.0,4184,209.2,313.8,1046.0,Femei_35-44
968,62020,Istria,998000,388.2,388.2,1294.0,1294.0,5176,258.8,388.2,1294.0,Femei_35-44
969,62057,Lipnita,999000,485.25,485.25,1617.5,1617.5,6470,323.5,485.25,1617.5,Femei_35-44
970,62137,Mereni,1000000,370.65,370.65,1235.5,1235.5,4942,247.1,370.65,1235.5,Femei_35-44
971,62191,Mihail Kogalniceanu,1001000,1545.3,1545.3,5151.0,5151.0,20604,1030.2,1545.3,5151.0,Femei_35-44
972,62253,Mihai Viteazu,1002000,558.75,558.75,1862.5,1862.5,7450,372.5,558.75,1862.5,Femei_35-44
973,62280,Mircea Voda,1003000,805.8,805.8,2686.0,2686.0,10744,537.2,805.8,2686.0,Femei_35-44
974,62360,Oras Murfatlar,1004000,1747.35,1747.35,5824.5,5824.5,23298,1164.9,1747.35,5824.5,Femei_35-44
975,62397,Oras Negru Voda,1005000,867.9,867.9,2893.0,2893.0,11572,578.6,867.9,2893.0,Femei_35-44
976,62440,Nicolae Balcescu,1006000,825.3,825.3,2751.0,2751.0,11004,550.2,825.3,2751.0,Femei_35-44
977,62486,Oltina,1007000,404.55,404.55,1348.5,1348.5,5394,269.7,404.55,1348.5,Femei_35-44
978,62538,Ostrov,1008000,755.25,755.25,2517.5,2517.5,10070,503.5,755.25,2517.5,Femei_35-44
979,62609,Pantelimon,1009000,276.15,276.15,920.5,920.5,3682,184.1,276.15,920.5,Femei_35-44
980,62672,Pecineaga,1010000,512.7,512.7,1709.0,1709.0,6836,341.8,512.7,1709.0,Femei_35-44
981,62707,Pestera,1011000,534.6,534.6,1782.0,1782.0,7128,356.4,534.6,1782.0,Femei_35-44
982,62761,Poarta Alba,1012000,844.05,844.05,2813.5,2813.5,11254,562.7,844.05,2813.5,Femei_35-44
983,62798,Rasova,1013000,585.3,585.3,1951.0,1951.0,7804,390.2,585.3,1951.0,Femei_35-44
984,62823,Saraiu,1014000,200.25,200.25,667.5,667.5,2670,133.5,200.25,667.5,Femei_35-44
985,62878,Sacele,1015000,360.9,360.9,1203.0,1203.0,4812,240.6,360.9,1203.0,Femei_35-44
986,62903,Seimeni,1016000,334.65,334.65,1115.5,1115.5,4462,223.1,334.65,1115.5,Femei_35-44
987,62949,Silistea,1017000,227.85,227.85,759.5,759.5,3038,151.9,227.85,759.5,Femei_35-44
988,62985,Targusor,1018000,252.0,252.0,840.0,840.0,3360,168.0,252.0,840.0,Femei_35-44
989,63045,Topalu,1019000,272.4,272.4,908.0,908.0,3632,181.6,272.4,908.0,Femei_35-44
990,63072,Topraisar,1020000,927.3,927.3,3091.0,3091.0,12364,618.2,927.3,3091.0,Femei_35-44
991,63125,Valu Lui Traian,1021000,2208.3,2208.3,7361.0,7361.0,29444,1472.2,2208.3,7361.0,Femei_35-44
992,63152,Lumina,1022000,1591.65,1591.65,5305.5,5305.5,21222,1061.1,1591.65,5305.5,Femei_35-44
993,63161,Dumbraveni,1023000,84.3,84.3,281.0,281.0,1124,56.2,84.3,281.0,Femei_35-44
994,63170,Vulturu,1024000,112.35,112.35,374.5,374.5,1498,74.9,112.35,374.5,Femei_35-44
995,63189,Tortoman,1025000,288.75,288.75,962.5,962.5,3850,192.5,288.75,962.5,Femei_35-44
996,63198,Amzacea,1026000,427.95,427.95,1426.5,1426.5,5706,285.3,427.95,1426.5,Femei_35-44
997,63278,Horia,1027000,175.95,175.95,586.5,586.5,2346,117.3,175.95,586.5,Femei_35-44
998,63286,Costinesti,1028000,475.65,475.65,1585.5,1585.5,6342,317.1,475.65,1585.5,Femei_35-44
999,63294,Baraganu,1029000,322.2,322.2,1074.0,1074.0,4296,214.8,322.2,1074.0,Femei_35-44
1000,63300,Cuza Voda,1030000,654.45,654.45,2181.5,2181.5,8726,436.3,654.45,2181.5,Femei_35-44
1001,63318,Saligny,1031000,342.45,342.45,1141.5,1141.5,4566,228.3,342.45,1141.5,Femei_35-44
1002,63326,Gradina,1032000,173.4,173.4,578.0,578.0,2312,115.6,173.4,578.0,Femei_35-44
1003,63334,Fantanele,1033000,244.8,244.8,816.0,816.0,3264,163.2,244.8,816.0,Femei_35-44
1004,63394,Municipiul Sfantu Gheorghe,1034000,9767.7,9767.7,32559.0,32559.0,130236,6511.8,9767.7,32559.0,Femei_35-44
1005,63447,Oras Baraolt,1035000,1404.9,1404.9,4683.0,4683.0,18732,936.6,1404.9,4683.0,Femei_35-44
1006,63526,Oras Covasna,1036000,1701.45,1701.45,5671.5,5671.5,22686,1134.3,1701.45,5671.5,Femei_35-44
1007,63553,Comandau,1037000,151.65,151.65,505.5,505.5,2022,101.1,151.65,505.5,Femei_35-44
1008,63580,Oras Intorsura Buzaului,1038000,1405.2,1405.2,4684.0,4684.0,18736,936.8,1405.2,4684.0,Femei_35-44
1009,63633,Barcani,1039000,603.45,603.45,2011.5,2011.5,8046,402.3,603.45,2011.5,Femei_35-44
1010,63688,Sita Buzaului,1040000,732.15,732.15,2440.5,2440.5,9762,488.1,732.15,2440.5,Femei_35-44
1011,63740,Municipiul Targu Secuiesc,1041000,3042.15,3042.15,10140.5,10140.5,40562,2028.1,3042.15,10140.5,Femei_35-44
1012,63777,Aita Mare,1042000,250.65,250.65,835.5,835.5,3342,167.1,250.65,835.5,Femei_35-44
1013,63802,Batani,1043000,702.0,702.0,2340.0,2340.0,9360,468.0,702.0,2340.0,Femei_35-44
1014,63866,Belin,1044000,454.65,454.65,1515.5,1515.5,6062,303.1,454.65,1515.5,Femei_35-44
1015,63893,Bodoc,1045000,387.0,387.0,1290.0,1290.0,5160,258.0,387.0,1290.0,Femei_35-44
1016,63937,Borosneu Mare,1046000,494.25,494.25,1647.5,1647.5,6590,329.5,494.25,1647.5,Femei_35-44
1017,64005,Brates,1047000,224.55,224.55,748.5,748.5,2994,149.7,224.55,748.5,Femei_35-44
1018,64041,Bradut,1048000,766.2,766.2,2554.0,2554.0,10216,510.8,766.2,2554.0,Femei_35-44
1019,64096,Bretcu,1049000,555.3,555.3,1851.0,1851.0,7404,370.2,555.3,1851.0,Femei_35-44
1020,64130,Catalina,1050000,508.65,508.65,1695.5,1695.5,6782,339.1,508.65,1695.5,Femei_35-44
1021,64194,Cernat,1051000,605.1,605.1,2017.0,2017.0,8068,403.4,605.1,2017.0,Femei_35-44
1022,64238,Chichis,1052000,237.6,237.6,792.0,792.0,3168,158.4,237.6,792.0,Femei_35-44
1023,64265,Dobarlau,1053000,329.25,329.25,1097.5,1097.5,4390,219.5,329.25,1097.5,Femei_35-44
1024,64318,Ghelinta,1054000,775.95,775.95,2586.5,2586.5,10346,517.3,775.95,2586.5,Femei_35-44
1025,64345,Ghidfalau,1055000,400.95,400.95,1336.5,1336.5,5346,267.3,400.95,1336.5,Femei_35-44
1026,64390,Haghig,1056000,349.05,349.05,1163.5,1163.5,4654,232.7,349.05,1163.5,Femei_35-44
1027,64425,Ilieni,1057000,302.1,302.1,1007.0,1007.0,4028,201.4,302.1,1007.0,Femei_35-44
1028,64461,Lemnia,1058000,289.5,289.5,965.0,965.0,3860,193.0,289.5,965.0,Femei_35-44
1029,64504,Malnas,1059000,159.9,159.9,533.0,533.0,2132,106.6,159.9,533.0,Femei_35-44
1030,64568,Moacsa,1060000,182.55,182.55,608.5,608.5,2434,121.7,182.55,608.5,Femei_35-44
1031,64602,Ojdula,1061000,537.9,537.9,1793.0,1793.0,7172,358.6,537.9,1793.0,Femei_35-44
1032,64639,Ozun,1062000,698.25,698.25,2327.5,2327.5,9310,465.5,698.25,2327.5,Femei_35-44
1033,64719,Poian,1063000,265.95,265.95,886.5,886.5,3546,177.3,265.95,886.5,Femei_35-44
1034,64773,Reci,1064000,344.85,344.85,1149.5,1149.5,4598,229.9,344.85,1149.5,Femei_35-44
1035,64826,Sanzieni,1065000,701.85,701.85,2339.5,2339.5,9358,467.9,701.85,2339.5,Femei_35-44
1036,64871,Turia,1066000,584.55,584.55,1948.5,1948.5,7794,389.7,584.55,1948.5,Femei_35-44
1037,64906,Valea Crisului,1067000,364.5,364.5,1215.0,1215.0,4860,243.0,364.5,1215.0,Femei_35-44
1038,64942,Valcele,1068000,756.0,756.0,2520.0,2520.0,10080,504.0,756.0,2520.0,Femei_35-44
1039,64997,Varghis,1069000,277.5,277.5,925.0,925.0,3700,185.0,277.5,925.0,Femei_35-44
1040,65011,Zagon,1070000,802.05,802.05,2673.5,2673.5,10694,534.7,802.05,2673.5,Femei_35-44
1041,65048,Zabala,1071000,730.5,730.5,2435.0,2435.0,9740,487.0,730.5,2435.0,Femei_35-44
1042,65099,Valea Mare,1072000,173.1,173.1,577.0,577.0,2308,115.4,173.1,577.0,Femei_35-44
1043,65105,Mereni,1073000,197.7,197.7,659.0,659.0,2636,131.8,197.7,659.0,Femei_35-44
1044,65113,Arcus,1074000,240.0,240.0,800.0,800.0,3200,160.0,240.0,800.0,Femei_35-44
1045,65121,Bixad,1075000,273.15,273.15,910.5,910.5,3642,182.1,273.15,910.5,Femei_35-44
1046,65139,Micfalau,1076000,277.8,277.8,926.0,926.0,3704,185.2,277.8,926.0,Femei_35-44
1047,65147,Dalnic,1077000,145.05,145.05,483.5,483.5,1934,96.7,145.05,483.5,Femei_35-44
1048,65154,Estelnic,1078000,173.25,173.25,577.5,577.5,2310,115.5,173.25,577.5,Femei_35-44
1049,65342,Municipiul Targoviste,1079000,14043.9,14043.9,46813.0,46813.0,187252,9362.6,14043.9,46813.0,Femei_35-44
1050,65379,Aninoasa,1080000,931.65,931.65,3105.5,3105.5,12422,621.1,931.65,3105.5,Femei_35-44
1051,65413,Doicesti,1081000,718.35,718.35,2394.5,2394.5,9578,478.9,718.35,2394.5,Femei_35-44
1052,65431,Razvad,1082000,1316.1,1316.1,4387.0,4387.0,17548,877.4,1316.1,4387.0,Femei_35-44
1053,65477,Sotanga,1083000,1081.65,1081.65,3605.5,3605.5,14422,721.1,1081.65,3605.5,Femei_35-44
1054,65501,Ulmi,1084000,661.65,661.65,2205.5,2205.5,8822,441.1,661.65,2205.5,Femei_35-44
1055,65609,Oras Fieni,1085000,1147.8,1147.8,3826.0,3826.0,15304,765.2,1147.8,3826.0,Femei_35-44
1056,65645,Motaieni,1086000,313.65,313.65,1045.5,1045.5,4182,209.1,313.65,1045.5,Femei_35-44
1057,65681,Oras Gaesti,1087000,2301.9,2301.9,7673.0,7673.0,30692,1534.6,2301.9,7673.0,Femei_35-44
1058,65707,Gura Foii,1088000,333.0,333.0,1110.0,1110.0,4440,222.0,333.0,1110.0,Femei_35-44
1059,65752,Petresti,1089000,843.45,843.45,2811.5,2811.5,11246,562.3,843.45,2811.5,Femei_35-44
1060,65841,Municipiul Moreni,1090000,3078.6,3078.6,10262.0,10262.0,41048,2052.4,3078.6,10262.0,Femei_35-44
1061,65869,Iedera,1091000,593.7,593.7,1979.0,1979.0,7916,395.8,593.7,1979.0,Femei_35-44
1062,65921,Oras Pucioasa,1092000,2310.15,2310.15,7700.5,7700.5,30802,1540.1,2310.15,7700.5,Femei_35-44
1063,66009,Branesti,1093000,649.5,649.5,2165.0,2165.0,8660,433.0,649.5,2165.0,Femei_35-44
1064,66081,Oras Titu,1094000,1554.15,1554.15,5180.5,5180.5,20722,1036.1,1554.15,5180.5,Femei_35-44
1065,66152,Branistea,1095000,627.9,627.9,2093.0,2093.0,8372,418.6,627.9,2093.0,Femei_35-44
1066,66198,Baleni,1096000,1317.45,1317.45,4391.5,4391.5,17566,878.3,1317.45,4391.5,Femei_35-44
1067,66223,Barbuletu,1097000,330.75,330.75,1102.5,1102.5,4410,220.5,330.75,1102.5,Femei_35-44
1068,66330,Bezdead,1098000,684.0,684.0,2280.0,2280.0,9120,456.0,684.0,2280.0,Femei_35-44
1069,66401,Bilciuresti,1099000,277.05,277.05,923.5,923.5,3694,184.7,277.05,923.5,Femei_35-44
1070,66438,Buciumeni,1100000,679.5,679.5,2265.0,2265.0,9060,453.0,679.5,2265.0,Femei_35-44
1071,66474,Bucsani,1101000,1039.95,1039.95,3466.5,3466.5,13866,693.3,1039.95,3466.5,Femei_35-44
1072,66526,Candesti,1102000,420.45,420.45,1401.5,1401.5,5606,280.3,420.45,1401.5,Femei_35-44
1073,66580,Cobia,1103000,459.0,459.0,1530.0,1530.0,6120,306.0,459.0,1530.0,Femei_35-44
1074,66697,Cojasca,1104000,1267.95,1267.95,4226.5,4226.5,16906,845.3,1267.95,4226.5,Femei_35-44
1075,66731,Comisani,1105000,777.75,777.75,2592.5,2592.5,10370,518.5,777.75,2592.5,Femei_35-44
1076,66768,Contesti,1106000,648.9,648.9,2163.0,2163.0,8652,432.6,648.9,2163.0,Femei_35-44
1077,66857,Corbii Mari,1107000,1210.05,1210.05,4033.5,4033.5,16134,806.7,1210.05,4033.5,Femei_35-44
1078,66955,Cornatelu,1108000,213.9,213.9,713.0,713.0,2852,142.6,213.9,713.0,Femei_35-44
1079,67014,Cornesti,1109000,939.9,939.9,3133.0,3133.0,12532,626.6,939.9,3133.0,Femei_35-44
1080,67121,Costestii Din Vale,1110000,531.75,531.75,1772.5,1772.5,7090,354.5,531.75,1772.5,Femei_35-44
1081,67167,Crangurile,1111000,516.75,516.75,1722.5,1722.5,6890,344.5,516.75,1722.5,Femei_35-44
1082,67256,Darmanesti,1112000,733.2,733.2,2444.0,2444.0,9776,488.8,733.2,2444.0,Femei_35-44
1083,67292,Dobra,1113000,544.8,544.8,1816.0,1816.0,7264,363.2,544.8,1816.0,Femei_35-44
1084,67327,Dragodana,1114000,1005.45,1005.45,3351.5,3351.5,13406,670.3,1005.45,3351.5,Femei_35-44
1085,67407,Dragomiresti,1115000,1317.75,1317.75,4392.5,4392.5,17570,878.5,1317.75,4392.5,Femei_35-44
